description,hashtag,tag_accounts,description_Emoji,description_Language,description_Translated,clean_text,Hobby,Skincare_Treatment,Work_Event,Fitness,Lifestyle_Health,Shop_Business_Advertisement,Beauty_Makeup,Travel_Celebrations,Food,Life_Happiness,dominant_topic,polarity,neg,neu,pos,compound
"At #NDP2022, we asked Singaporeans what they have to say about this year’s National Day Parade as we emerge #strongertogether from the pandemic. 

Happy 57th birthday, Singapore! 🇸🇬❤️",#NDP2022 #strongertogether,,"red heart, flag: Singapore",en,"At #NDP2022, we asked Singaporeans what they have to say about this years National Day Parade as we emerge #strongertogether from the pandemic. 

Happy 57th birthday, Singapore! ",  ask singaporean  year nation  parad emerg strongertogeth pandem happi  birthday singapor ,0.01,0.01,0.01,0.66,0.11,0.19,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
Making plans to own your first home? Learn more about the grants available to first-time homeowners: go.gov.sg/costofliving,,,,en,Making plans to own your first home? Learn more about the grants available to first-time homeowners: go.gov.sg/costofliving,make plan first home learn grant avail first time homeown    costofliv,0.02,0.02,0.48,0.02,0.39,0.02,0.02,0.02,0.02,0.02,1,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.0,0.8,0.2,0.3612
"The Government will work with industry and employers to build fair, inclusive and progressive workplaces. This includes removing barriers that hinder women from entering, remaining, and thriving in their careers. For more ⬆️ 

More details: go.gov.sg/sgwomen (link in bio)

#CelebratingSGWomen",#CelebratingSGWomen,,up arrow,en,"The Government will work with industry and employers to build fair, inclusive and progressive workplaces. This includes removing barriers that hinder women from entering, remaining, and thriving in their careers. For more  

More details: go.gov.sg/sgwomen (link in bio)

#CelebratingSGWomen",govern work industri employ build fair inclus progress workplac includ remov barrier hinder women enter remain thrive career detail    sgwomen link  celebratingsgwom,0.06,0.01,0.01,0.64,0.26,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.059, 'neu': 0.742, 'pos': 0.199, 'compound': 0.5574}",0.059,0.742,0.199,0.5574
"120 secondary schools across Singapore will come under Full Subject-Based Banding. What does this mean for our students? Check it out here ⬆️

Find out more at https://go.gov.sg/moe-fsbb
Infographics: @moesingapore 
#COS2023",#COS2023,@moesingapore,up arrow,en,"120 secondary schools across Singapore will come under Full Subject-Based Banding. What does this mean for our students? Check it out here 

Find out more at https://go.gov.sg/moe-fsbb
Infographics: @moesingapore 
#COS2023", secondari school across singapor come full subject base band mean student check find infograph ,0.0,0.0,0.0,0.64,0.0,0.33,0.0,0.0,0.0,0.0,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"#SGBudget2022: Building a digitally secure Singapore, developing a vibrant digital economy and empowering Singaporeans to be active digital citizens are building blocks to ensure Singapore’s digital future. For more: mci.gov.sg/cos2022 

Infographics: @singaporemci",#SGBudget2022,@singaporemci,,en,"#SGBudget2022: Building a digitally secure Singapore, developing a vibrant digital economy and empowering Singaporeans to be active digital citizens are building blocks to ensure Singapores digital future. For more: mci.gov.sg/cos2022 

Infographics: @singaporemci", sgbudget build digit secur singapor develop vibrant digit economi empow singaporean activ digit citizen build block ensur singapor digit futur     infograph ,0.01,0.01,0.24,0.22,0.01,0.01,0.5,0.01,0.01,0.01,6,"{'neg': 0.115, 'neu': 0.751, 'pos': 0.134, 'compound': 0.128}",0.115,0.751,0.134,0.128
"During the crisis, our businesses and employers received a helping hand through grants and other support measures. Discover all the support schemes available at https://go.gov.sg/tott-sg-business and www.singaporebudget.gov.sg (links in bio) #walkingwithyou",#walkingwithyou,,,en,"During the crisis, our businesses and employers received a helping hand through grants and other support measures. Discover all the support schemes available at https://go.gov.sg/tott-sg-business and www.singaporebudget.gov.sg (links in bio) #walkingwithyou",crisi busi employ receiv help hand grant support measur discov support scheme avail  singaporebudget   link  walkingwithy,0.01,0.01,0.09,0.3,0.01,0.57,0.01,0.01,0.01,0.01,9,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.9153}",0.0,0.444,0.556,0.9153
"“I’ve been in HR for most of my professional life. 

My career trajectory took a detour when I left my HR job in 2019 to move to China for 6 months with my family. We wanted to spend quality time before my son started formal primary education, experience a different culture, and also improve my Mandarin.

It wasn’t an easy decision. I was concerned about our finances, my career, and if I could find a suitable job when we returned. My hands trembled when I handed in my resignation letter.

In China, I doubled down on networking efforts via online platforms. I took up online courses and volunteered with professional HR bodies.

It made all the difference when I returned. The CEO of an education technology company whom I knew contacted me about a HR leadership advisory role. But he also wanted me to head up digital marketing efforts.

This was completely new for me. I went for a Professional Conversion Programme with QED Consulting where I learnt about SEO, analytics, and using digital channels to create brand awareness.

I realised how important networking is in one’s career. Nurture networks early, even before we need it. 

Learning is lifelong. You can pivot to other roles, even at a late age. 

You are always in control of your career.”

- Martin Lee, in his 40s, Snr HR Advisor, Director of Partnerships at Edtech firm, The Amdon Group 

#SGPerspectives #Govsg",#SGPerspectives #Govsg,,,en,"Ive been in HR for most of my professional life. 

My career trajectory took a detour when I left my HR job in 2019 to move to China for 6 months with my family. We wanted to spend quality time before my son started formal primary education, experience a different culture, and also improve my Mandarin.

It wasnt an easy decision. I was concerned about our finances, my career, and if I could find a suitable job when we returned. My hands trembled when I handed in my resignation letter.

In China, I doubled down on networking efforts via online platforms. I took up online courses and volunteered with professional HR bodies.

It made all the difference when I returned. The CEO of an education technology company whom I knew contacted me about a HR leadership advisory role. But he also wanted me to head up digital marketing efforts.

This was completely new for me. I went for a Professional Conversion Programme with QED Consulting where I learnt about SEO, analytics, and using digital channels to create brand awareness.

I realised how important networking is in ones career. Nurture networks early, even before we need it. 

Learning is lifelong. You can pivot to other roles, even at a late age. 

You are always in control of your career.

- Martin Lee, in his 40s, Snr HR Advisor, Director of Partnerships at Edtech firm, The Amdon Group 

#SGPerspectives #Govsg",  profession life career trajectori took detour left    move china  month famili want spend qualiti time  start formal primari educ experi differ cultur also improv mandarin wasnt easi decis concern financ career could find suitabl  return hand trembl hand resign letter china doubl network effort  onlin platform took onlin cours volunt profession  bodi made differ return  educ technolog compani knew contact  leadership advisori role also want head digit market effort complet   went profession convers programm  consult learnt  analyt use digit channel creat brand awar realis import network one career nurtur network earli even need  learn lifelong pivot role even late  alway control career martin     advisor director partnership edtech firm amdon group sgperspect govsg,0.01,0.01,0.01,0.71,0.01,0.21,0.01,0.01,0.01,0.01,3,"{'neg': 0.02, 'neu': 0.904, 'pos': 0.076, 'compound': 0.6808}",0.02,0.904,0.076,0.6808
"📣 Inflation and rising costs of living are of concern to many Singaporeans. 

Find out about the multi-pronged strategy Singapore has put in place to mitigate these inflationary pressures.

Infographic: @mti_sg",,@mti_sg,megaphone,en," Inflation and rising costs of living are of concern to many Singaporeans. 

Find out about the multi-pronged strategy Singapore has put in place to mitigate these inflationary pressures.

Infographic: @mti_sg",inflat rise cost live concern mani singaporean find multi prong strategi singapor  place mitig inflationari pressur infograph ,0.01,0.01,0.44,0.47,0.01,0.01,0.01,0.06,0.01,0.01,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Led by @moesingapore, Uplifting Pupils in Life and Inspiring Families Taskforce (UPLIFT) is an inter-agency team that aims to support disadvantaged students by tackling issues such as long-term absenteeism.

Subsidies for daily expenses and having a school-based student care centre are some efforts UPLIFT will be doing to support these students. Find out more ⬆️",,@moesingapore,up arrow,en,"Led by @moesingapore, Uplifting Pupils in Life and Inspiring Families Taskforce (UPLIFT) is an inter-agency team that aims to support disadvantaged students by tackling issues such as long-term absenteeism.

Subsidies for daily expenses and having a school-based student care centre are some efforts UPLIFT will be doing to support these students. Find out more ", uplift pupil life inspir famili taskforc uplift inter agenc team aim support disadvantag student tackl issu long term absente subsidi daili expens school base student care centr effort uplift support student find,0.0,0.11,0.24,0.41,0.21,0.0,0.0,0.0,0.0,0.0,3,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.8225}",0.0,0.771,0.229,0.8225
Discover the story behind every mask. Watch this space. #WeWillGetThere,#WeWillGetThere,,,en,Discover the story behind every mask. Watch this space. #WeWillGetThere,discov stori behind everi mask watch space wewillgetther,0.01,0.07,0.34,0.01,0.01,0.28,0.01,0.01,0.01,0.28,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Have you heard of the Singapore Green Plan 2030? If you have, try your hand at Gov.sg’s new Green Plan-themed mini crossword puzzle.

Let us know in the comments if you found all the answers on your own!

For more: go.gov.sg/sgp-crossword-ig (link in Bio)",,,,en,"Have you heard of the Singapore Green Plan 2030? If you have, try your hand at Gov.sgs new Green Plan-themed mini crossword puzzle.

Let us know in the comments if you found all the answers on your own!

For more: go.gov.sg/sgp-crossword-ig (link in Bio)",heard singapor green plan   hand    green plan theme mini crossword puzzl   know comment found answer      crossword  link  ,0.01,0.01,0.27,0.69,0.01,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.0,0.833,0.167,0.4939
#Throwback to when we hit the streets to find out what is puasable/not puasable to do during the fasting month! #ramadansg,#Throwback #ramadansg,,,en,#Throwback to when we hit the streets to find out what is puasable/not puasable to do during the fasting month! #ramadansg, throwback  street find puasabl  puasabl fast month ramadansg,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Unless you have a serious medical emergency, do visit your family’s GP or a 24-hour clinic first! Refer to this symptom checklist to assess whether you should visit a hospital’s A&E. For more: go.gov.sg/mohpr060222 (link in bio)",,,,en,"Unless you have a serious medical emergency, do visit your familys GP or a 24-hour clinic first! Refer to this symptom checklist to assess whether you should visit a hospitals A&E. For more: go.gov.sg/mohpr060222 (link in bio)",unless seriou medic emerg visit famili   hour clinic first refer symptom checklist assess whether visit hospit      mohpr link  ,0.01,0.01,0.22,0.46,0.27,0.01,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
"Find out why Aunty Kodi and her friends decided to take their booster shot and why you should too.

To watch more of their adventures, visit go.gov.sg/wearethelight",,,,en,"Find out why Aunty Kodi and her friends decided to take their booster shot and why you should too.

To watch more of their adventures, visit go.gov.sg/wearethelight",find aunti kodi friend decid take booster shot  watch adventur visit    wearethelight,0.01,0.01,0.01,0.56,0.01,0.4,0.01,0.01,0.01,0.01,3,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}",0.0,0.775,0.225,0.4939
